id,name,country,iso,latitude,longitude,image
1392003502,Sanyo-Onoda,Japan,JPN,34.0031,131.1819,https://tse2.mm.bing.net/th?id=OIP.ZdY2R3HtBgp-8u6nKWLbBQHaFj&pid=Api&P=0&w=300&h=300
1320252531,Aguacatan,Guatemala,GTM,15.35,-91.3167,https://tse3.mm.bing.net/th?id=OIP.yZ-iA_Eo89MTgt_9aBT3pQHaDt&pid=Api&P=0&w=300&h=300
1392003335,Sennan,Japan,JPN,34.3628,135.2761,https://tse1.mm.bing.net/th?id=OIP.s1VCfTBi0fHINDtfAEXP5gHaFj&pid=Api&P=0&w=300&h=300
1214475992,Guerra,Dominican Republic,DOM,18.55,-69.7,https://tse2.mm.bing.net/th?id=OIP.4r24J7TTh9ZppiVThskoFAHaEr&pid=Api&P=0&w=300&h=300
1392089091,Date,Japan,JPN,37.8191,140.563,https://tse4.mm.bing.net/th?id=OIP.vqHIKIncfQFQTRManHGVVAHaHE&pid=Api&P=0&w=300&h=300
1356037558,Pachora,India,IND,20.67,75.35,https://tse4.mm.bing.net/th?id=OIP.xJ_SiXWSg_d_HSzNYw_HtwAAAA&pid=Api&P=0&w=300&h=300
1504736892,Ouezzane,Morocco,MAR,34.8,-5.5833,https://tse3.mm.bing.net/th?id=OIP.MXrqQlSQJBGYCa46q5rNrAHaE8&pid=Api&P=0&w=300&h=300
1608853186,Medellin,Philippines,PHL,11.1286,123.9622,https://tse1.mm.bing.net/th?id=OIP.p3rD2MeD9YEqzK5fMg3FUAHaE6&pid=Api&P=0&w=300&h=300
1608928235,Maimbung,Philippines,PHL,5.93,121.03,https://tse3.mm.bing.net/th?id=OIP.kN3BrOPhfIQ4MJmrtPMb8wHaE7&pid=Api&P=0&w=300&h=300
1156581572,Lianzhuangcun,China,CHN,37.1146,115.7594,https://tse2.mm.bing.net/th?id=OIP.XL4QRYbYK5VimA8Nuf63TwHaE8&pid=Api&P=0&w=300&h=300
1076890180,Coroata,Brazil,BRA,-4.13,-44.1239,https://tse1.mm.bing.net/th?id=OIP.kJPAqu2ZDwYqWecCzREcbQHaEz&pid=Api&P=0&w=300&h=300
1076525292,Limoeiro do Norte,Brazil,BRA,-5.1333,-38.0833,https://tse2.mm.bing.net/th?id=OIP.jDgrdperXA6sB20RuIxNhwHaHa&pid=Api&P=0&w=300&h=300
1616688578,Chelm,Poland,POL,51.1322,23.4778,https://tse4.mm.bing.net/th?id=OIP.TcT9snSWfcd_pbBlWFK0TgHaL4&pid=Api&P=0&w=300&h=300
1356059008,Tiptur,India,IND,13.26,76.48,https://tse2.mm.bing.net/th?id=OIP.PFTDTpUyTrOp_o62F2HshQHaE8&pid=Api&P=0&w=300&h=300
1484764524,Altamira,Mexico,MEX,22.3375,-97.8694,https://tse4.mm.bing.net/th?id=OIP.U4K-12KqVk_YLHMkYHB7twHaEK&pid=Api&P=0&w=300&h=300
1840013844,Kokomo,United States,USA,40.464,-86.1277,https://tse4.mm.bing.net/th?id=OIP.RwQEDAVtEt0zwDGZx6e9RgHaGQ&pid=Api&P=0&w=300&h=300
1356481097,Gopichettipalaiyam,India,IND,11.4549,77.4365,https://tse2.mm.bing.net/th?id=OIP.5yxAvUynKnVfMfgsxGnQVwHaFL&pid=Api&P=0&w=300&h=300
1376739486,Givatayim,Israel,ISR,32.0714,34.81,https://tse3.mm.bing.net/th?id=OIP.p_FvOdulUyUCRaRl6LGG3AHaEZ&pid=Api&P=0&w=300&h=300
1840021992,Santee,United States,USA,32.8554,-116.9851,https://tse4.mm.bing.net/th?id=OIP.gIqhdgGZxvcjN_jvoMReHwHaE8&pid=Api&P=0&w=300&h=300
1724702362,Alcoy,Spain,ESP,38.6983,-0.4736,https://tse1.mm.bing.net/th?id=OIP.AwNB7Ezx5Vz-oEhOmFl3_AHaFR&pid=Api&P=0&w=300&h=300
1356023817,Itanagar,India,IND,27.1,93.62,https://tse2.mm.bing.net/th?id=OIP.fQBmYWik62OJ09JVCenS8AHaFL&pid=Api&P=0&w=300&h=300
1364743408,Esfarayen,Iran,IRN,37.0703,57.5089,https://tse1.mm.bing.net/th?id=OIP.YJwQHdxyhVEXeWsCHXlGywAAAA&pid=Api&P=0&w=300&h=300
1860783170,Xo`jayli Shahri,Uzbekistan,UZB,42.4,59.45,https://tse2.mm.bing.net/th?id=OIP.VP5-SS4D05imT_-MDWwWfQHaE7&pid=Api&P=0&w=300&h=300
1792629133,Hakkari,Turkey,TUR,37.577,43.739,https://tse1.mm.bing.net/th?id=OIP.sj9vADwmIU0wSHw8HoWaRgHaE8&pid=Api&P=0&w=300&h=300
1724941889,Merida,Spain,ESP,38.9,-6.3333,https://tse4.mm.bing.net/th?id=OIP.iBmAR5Gnv8nTNNjm7XUiQQHaE8&pid=Api&P=0&w=300&h=300
1156397285,Wangzhuang,China,CHN,39.8003,116.15,https://tse3.mm.bing.net/th?id=OIP.RIL0PEk3Au190DiQAFY2GAAAAA&pid=Api&P=0&w=300&h=300
1840029466,Stonecrest,United States,USA,33.6842,-84.1372,https://tse2.mm.bing.net/th?id=OIP.Lt8pUtBW2RVqMnM9aufODAHaDT&pid=Api&P=0&w=300&h=300
1840003220,Taunton,United States,USA,41.9036,-71.0943,https://tse1.mm.bing.net/th?id=OIP.vjzsUvKyRTnA8J-GUooQOQHaCo&pid=Api&P=0&w=300&h=300
1643967736,Rzhev,Russia,RUS,56.25,34.3167,https://tse4.mm.bing.net/th?id=OIP.rYfrNetGtV1AbIYZZ6bLRgHaFX&pid=Api&P=0&w=300&h=300
1840003477,White Plains,United States,USA,41.022,-73.7547,https://tse1.mm.bing.net/th?id=OIP.qq0MZV__vRAT-11aouP0EQHaEj&pid=Api&P=0&w=300&h=300
1076000662,Montenegro,Brazil,BRA,-29.6889,-51.4608,https://tse4.mm.bing.net/th?id=OIP.DB3eCd3ATvxtC4X42sn1RwHaE8&pid=Api&P=0&w=300&h=300
1192644994,Yara,Cuba,CUB,20.2767,-76.9469,https://tse2.mm.bing.net/th?id=OIP._XHwV0obnpm1BaSD99NotAHaFi&pid=Api&P=0&w=300&h=300
1392034271,Shimotsuke,Japan,JPN,36.3872,139.8421,https://tse4.mm.bing.net/th?id=OIP.IkUqWGf4lv_jsZhZzcwbrQHaLG&pid=Api&P=0&w=300&h=300
1804169216,Druzhkivka,Ukraine,UKR,48.6214,37.5278,https://tse3.mm.bing.net/th?id=OIP.tZBZOGZhDKzNqejQISRAFgHaFc&pid=Api&P=0&w=300&h=300
1392881381,Shirakawa,Japan,JPN,37.1263,140.2109,https://tse4.mm.bing.net/th?id=OIP.pZELxyitWkarVmpRL6aptwHaE8&pid=Api&P=0&w=300&h=300
1616394410,Tomaszow Mazowiecki,Poland,POL,51.5167,20.0167,https://tse3.mm.bing.net/th?id=OIP.gdk7wv0sjajVFfNEsNGLGwHaLH&pid=Api&P=0&w=300&h=300
1152833598,Los Andes,Chile,CHL,-32.8333,-70.6167,https://tse2.mm.bing.net/th?id=OIP.Za_s-tYaLx0USVyvcHBx0AHaFO&pid=Api&P=0&w=300&h=300
1204186479,Ouinhri,Benin,BEN,7,2.45,https://tse4.mm.bing.net/th?id=OIP.UV967xtaelK_dBLXWEl8ygHaFg&pid=Api&P=0&w=300&h=300
1192161102,Moron,Cuba,CUB,22.1108,-78.6278,https://tse2.mm.bing.net/th?id=OIP.RU_PshhEVQPb0oOY4-a34AHaJ4&pid=Api&P=0&w=300&h=300
1764352388,Hua Hin,Thailand,THA,12.5686,99.9578,https://tse4.mm.bing.net/th?id=OIP.nAdyQTdf78oIngIvUXhBogHaE8&pid=Api&P=0&w=300&h=300
1276640152,Stralsund,Germany,DEU,54.3092,13.0819,https://tse4.mm.bing.net/th?id=OIP.X_vVxPwfY71dPhIcYJEk_wHaEy&pid=Api&P=0&w=300&h=300
1608011025,Esperanza,Philippines,PHL,8.68,125.65,https://tse3.mm.bing.net/th?id=OIP.C8ATSJnHEjdAtFE8OwD50wHaHa&pid=Api&P=0&w=300&h=300
1392503917,Koga,Japan,JPN,33.7333,130.4667,https://tse3.mm.bing.net/th?id=OIP.8O2dyfUWCvsrmV8PqiF6kgHaGW&pid=Api&P=0&w=300&h=300
1818181272,As Saff,Egypt,EGY,29.5772,31.2906,https://tse3.mm.bing.net/th?id=OIP.grd01j5OZD0CNr-bCMTd6gHaFj&pid=Api&P=0&w=300&h=300
1300322310,Galatsi,Greece,GRC,38.0167,23.75,https://tse4.mm.bing.net/th?id=OIP.Ivc6klcBnvlxuwOzTACsLQHaE8&pid=Api&P=0&w=300&h=300
1392003464,Kesennuma,Japan,JPN,38.9081,141.5699,https://tse4.mm.bing.net/th?id=OIP.Z9UzR33rPq2_eki9GNs7aAHaE8&pid=Api&P=0&w=300&h=300
1032601732,Garin,Argentina,ARG,-34.4167,-58.75,https://tse3.mm.bing.net/th?id=OIP.UyN4fvXbpcw2zyKfHhC43gHaEq&pid=Api&P=0&w=300&h=300
1646793543,Ruhengeri,Rwanda,RWA,-1.5,29.6333,https://tse4.mm.bing.net/th?id=OIP.vpSeCeYdMzfQUtOdt-5nTQHaES&pid=Api&P=0&w=300&h=300
1643014960,Aleksandrov,Russia,RUS,56.4,38.7333,https://tse4.mm.bing.net/th?id=OIP.cXqH1fZQ8Mo3GKdgUz_3MAHaFc&pid=Api&P=0&w=300&h=300
1392553484,Joso,Japan,JPN,36.0236,139.9938,https://tse2.mm.bing.net/th?id=OIP.uzfHXvWZ-B4_WP3tJZWBXwHaFj&pid=Api&P=0&w=300&h=300
1250833218,Niort,France,FRA,46.3258,-0.4606,https://tse3.mm.bing.net/th?id=OIP.f4lwBVhSxx0-_PFBZZke2gHaGE&pid=Api&P=0&w=300&h=300
1608847500,Alfonso,Philippines,PHL,14.1379,120.8552,https://tse4.mm.bing.net/th?id=OIP.O_BxVbig6f09FEHvZLXtvQHaE8&pid=Api&P=0&w=300&h=300
1156618578,Zhoujiajing,China,CHN,31.1116,121.0518,https://tse3.mm.bing.net/th?id=OIP.uZFv5VTQcb3MoSUIcCWJgQHaE7&pid=Api&P=0&w=300&h=300
1050299100,Gaibandha,Bangladesh,BGD,25.329,89.5415,https://tse3.mm.bing.net/th?id=OIP.vxWcxSuKKtrK0EVUA3NvgQHaEQ&pid=Api&P=0&w=300&h=300
1076598708,Uniao dos Palmares,Brazil,BRA,-9.1628,-36.0319,https://tse4.mm.bing.net/th?id=OIP.MAas-5qifWnIQJc6gOaznwHaFj&pid=Api&P=0&w=300&h=300
1392003479,Hyuga,Japan,JPN,32.4228,131.6239,https://tse2.mm.bing.net/th?id=OIP.QA8U8OKtRvfZU1zGCm5XTwHaDt&pid=Api&P=0&w=300&h=300
1356669210,Dhone,India,IND,15.396,77.872,https://tse2.mm.bing.net/th?id=OIP.4z2feTp_Mw25d-lmn1wMdQAAAA&pid=Api&P=0&w=300&h=300
1608326292,Irosin,Philippines,PHL,12.705,124.0319,https://tse3.mm.bing.net/th?id=OIP.OwqPOODYjsfOmnz2aq_-IQHaEK&pid=Api&P=0&w=300&h=300
1250765188,Neuilly-sur-Seine,France,FRA,48.8881,2.2686,https://tse1.mm.bing.net/th?id=OIP.hTfdkH_Mm0k_fAe_pF0oogHaE8&pid=Api&P=0&w=300&h=300
1300726987,Serres,Greece,GRC,41.0833,23.55,https://tse2.mm.bing.net/th?id=OIP.pypnr3fxB0JwgAufPNpAZgHaEc&pid=Api&P=0&w=300&h=300
1724611317,Zamora,Spain,ESP,41.4989,-5.7556,https://tse4.mm.bing.net/th?id=OIP.tDB916ndTwCh9kkqNgXUXgHaEn&pid=Api&P=0&w=300&h=300
1076276918,Irati,Brazil,BRA,-25.4697,-50.6547,https://tse4.mm.bing.net/th?id=OIP.lpjIQ9-PWi8f7syNRGT-nAHaFj&pid=Api&P=0&w=300&h=300
1156081008,Gannan,China,CHN,47.9117,123.4978,https://tse3.mm.bing.net/th?id=OIP.DMF4yNCqLJhJPLKaF2vDywHaE8&pid=Api&P=0&w=300&h=300
1608306591,San Francisco,Philippines,PHL,10.65,124.35,https://tse4.mm.bing.net/th?id=OIP.gUbvcaZ7t-EAhEjcZWXUeQHaDt&pid=Api&P=0&w=300&h=300
1752863731,Trollhattan,Sweden,SWE,58.2828,12.2892,https://tse2.mm.bing.net/th?id=OIP.AvM6_Rdw5KZoVqzElUcaLgHaE8&pid=Api&P=0&w=300&h=300
1356123600,Rajgarh,India,IND,28.64,75.38,https://tse4.mm.bing.net/th?id=OIP.0jGESviOZCQfWlMhRVxpuwHaE8&pid=Api&P=0&w=300&h=300
1300524464,Katerini,Greece,GRC,40.2667,22.5,https://tse1.mm.bing.net/th?id=OIP.QNya88KbvOrDfJJqYSM__AHaE6&pid=Api&P=0&w=300&h=300
1608210651,San Simon,Philippines,PHL,14.998,120.78,https://tse4.mm.bing.net/th?id=OIP.IGy7MHapecA3xQ3I8cCAfwHaE6&pid=Api&P=0&w=300&h=300
1300585149,Chalkida,Greece,GRC,38.4625,23.595,https://tse1.mm.bing.net/th?id=OIP.bOi09oCfo6I0tFqOWo9lrAHaEK&pid=Api&P=0&w=300&h=300
1608124573,Mansalay,Philippines,PHL,12.5204,121.4385,https://tse3.mm.bing.net/th?id=OIP.nygSkg1YK_rgMFLwv0dXxAHaFj&pid=Api&P=0&w=300&h=300
1364099760,Damghan,Iran,IRN,36.1656,54.3419,https://tse2.mm.bing.net/th?id=OIP.yaahBDuLPdFZ_PEVLIUgDAHaFj&pid=Api&P=0&w=300&h=300
1392105662,Chichibu,Japan,JPN,35.9918,139.0855,https://tse4.mm.bing.net/th?id=OIP.f6b9kxdv0L3Oqws28Jn6AgHaE8&pid=Api&P=0&w=300&h=300
1784525230,Umm al Qaywayn,United Arab Emirates,ARE,25.5533,55.5475,https://tse2.mm.bing.net/th?id=OIP.cIswPFb3yQ8dGg1c09RSxAHaEk&pid=Api&P=0&w=300&h=300
1320020808,Antigua Guatemala,Guatemala,GTM,14.5667,-90.7333,https://tse3.mm.bing.net/th?id=OIP.bTUrc7xVz0HeiQo-x9322AHaE7&pid=Api&P=0&w=300&h=300
1356085520,Panna,India,IND,24.27,80.17,https://tse2.mm.bing.net/th?id=OIP.T8WBfMpcqZ_7BXZEziZXrgHaEn&pid=Api&P=0&w=300&h=300
1840015125,Palm Beach Gardens,United States,USA,26.8466,-80.1679,https://tse1.mm.bing.net/th?id=OIP.RRy5vfkg3HA7xmgAD__meAHaE7&pid=Api&P=0&w=300&h=300
1826566262,Barking,United Kingdom,GBR,51.54,0.08,https://tse2.mm.bing.net/th?id=OIP.VWzrVsra5KQ4kqfLb-k7eQHaL5&pid=Api&P=0&w=300&h=300
1862762950,Chivacoa,Venezuela,VEN,10.16,-68.9097,https://tse3.mm.bing.net/th?id=OIP.U2AwUzcMuEXJrv3Mw71abQHaEK&pid=Api&P=0&w=300&h=300
1276730715,Goppingen,Germany,DEU,48.7025,9.6528,https://tse4.mm.bing.net/th?id=OIP.TPumXhT-cjk-WtPapS49BAHaEl&pid=Api&P=0&w=300&h=300
1214705132,Constanza,Dominican Republic,DOM,18.91,-70.75,https://tse1.mm.bing.net/th?id=OIP.FU_L5CXG8cZstOeYsUduXwHaIr&pid=Api&P=0&w=300&h=300
1332867263,Saint-Louis du Sud,Haiti,HTI,18.2667,-73.55,https://tse4.mm.bing.net/th?id=OIP.XWiMQx-E5uU_13l2LBYZmgAAAA&pid=Api&P=0&w=300&h=300
1031581655,Yevlax,Azerbaijan,AZE,40.6172,47.15,https://tse1.mm.bing.net/th?id=OIP.msHoz2abb4GdEyb2CG6e-QHaFc&pid=Api&P=0&w=300&h=300
1710597106,Mossel Bay,South Africa,ZAF,-34.1833,22.1333,https://tse1.mm.bing.net/th?id=OIP.sGB6LHFshRqTxQikkpwBzQHaE8&pid=Api&P=0&w=300&h=300
1032243275,El Palomar,Argentina,ARG,-34.6167,-58.5833,https://tse3.mm.bing.net/th?id=OIP.70-kgnMLuJIA6G-jX0ncWAHaEK&pid=Api&P=0&w=300&h=300
1392243074,Tahara,Japan,JPN,34.6688,137.2809,https://tse1.mm.bing.net/th?id=OIP.T6ZSHK-PLiqQnSgguOduBQHaEc&pid=Api&P=0&w=300&h=300
1608496674,Upi,Philippines,PHL,7.0106,124.1629,https://tse3.mm.bing.net/th?id=OIP.3VuXuX5S03tkK4IIHZyWFgHaFj&pid=Api&P=0&w=300&h=300
1222716890,Metapan,El Salvador,SLV,14.3314,-89.4428,https://tse3.mm.bing.net/th?id=OIP.EgFJq0oVwOa3n6gFT9-QxAHaEc&pid=Api&P=0&w=300&h=300
1170190923,Florida,Colombia,COL,3.3275,-76.2386,https://tse3.mm.bing.net/th?id=OIP.-iWXlYWlq-YsOxfv_SNmUwHaEU&pid=Api&P=0&w=300&h=300
1192161578,Jiguani,Cuba,CUB,20.3731,-76.4222,https://tse2.mm.bing.net/th?id=OIP.V4ltVlDqzkM0lMwoajR5twHaE8&pid=Api&P=0&w=300&h=300
1300960002,Petroupoli,Greece,GRC,38.0333,23.6833,https://tse1.mm.bing.net/th?id=OIP.0ecdWdQUDTdnn7sWBpDuGAHaEK&pid=Api&P=0&w=300&h=300
1484856743,Huauchinango,Mexico,MEX,20.1767,-98.0528,https://tse2.mm.bing.net/th?id=OIP.HRNQkWyiuGYYBNXIlAW5zwHaEK&pid=Api&P=0&w=300&h=300
1860871064,Kattaqo'rg'on Shahri,Uzbekistan,UZB,39.8989,66.2561,https://tse1.mm.bing.net/th?id=OIP.hODbz-hE7wAV6cEb8V8RYQHaDw&pid=Api&P=0&w=300&h=300
1380647730,Anzio,Italy,ITA,41.4472,12.6283,https://tse4.mm.bing.net/th?id=OIP.RuoQtl1YVGXqkKtMTbVcZQHaE9&pid=Api&P=0&w=300&h=300
1724209936,Motril,Spain,ESP,36.75,-3.5167,https://tse2.mm.bing.net/th?id=OIP.penKCQz2MYFC73ebTRrj4QHaDi&pid=Api&P=0&w=300&h=300
1862583509,Nirgua,Venezuela,VEN,10.0833,-68.6667,https://tse2.mm.bing.net/th?id=OIP.KzoXbQXpr51IDr65qjK35QHaEK&pid=Api&P=0&w=300&h=300
1840016152,Chapel Hill,United States,USA,35.9271,-79.0391,https://tse3.mm.bing.net/th?id=OIP.HiR_YUYaZ7c_Ct1u2mtJGwHaEK&pid=Api&P=0&w=300&h=300
1320879854,Santa Maria Chiquimula,Guatemala,GTM,15.0292,-91.3294,https://tse3.mm.bing.net/th?id=OIP.qETOJysQg-FLceMAh5l53wHaGR&pid=Api&P=0&w=300&h=300
1076542905,Cruz Alta,Brazil,BRA,-28.6386,-53.6064,https://tse2.mm.bing.net/th?id=OIP.bVm-NDvx26zR2JUuFxiNtgHaFj&pid=Api&P=0&w=300&h=300
1604446908,Cerro de Pasco,Peru,PER,-10.6864,-76.2625,https://tse3.mm.bing.net/th?id=OIP.9R-QKxjhdqA1XD0_9pvi_QHaEH&pid=Api&P=0&w=300&h=300
1156776820,Xikeng,China,CHN,24.0505,116.8538,https://tse1.mm.bing.net/th?id=OIP.UwoJmDsb58aqDeaX9Fg1dQHaFc&pid=Api&P=0&w=300&h=300
1124000579,Lac-Brome,Canada,CAN,45.2167,-72.5167,https://tse1.mm.bing.net/th?id=OIP.TZQowpdTMcXVX4HIiKCGYAHaFc&pid=Api&P=0&w=300&h=300
1450381707,Andoharanofotsy,Madagascar,MDG,-18.975,47.5333,https://tse3.mm.bing.net/th?id=OIP.MT1Lz_xGe6MJvjTYna1ZcwHaFj&pid=Api&P=0&w=300&h=300
1608571054,Gattaran,Philippines,PHL,18.0611,121.6453,https://tse1.mm.bing.net/th?id=OIP.0PDSFAyhL5CNJFe78xoaIQHaJ4&pid=Api&P=0&w=300&h=300
1862311729,Carvajal,Venezuela,VEN,9.33,-70.5767,https://tse4.mm.bing.net/th?id=OIP.IqlE4usWTvLgQUs76EYFzgHaEK&pid=Api&P=0&w=300&h=300
1076852725,Parobe,Brazil,BRA,-29.6289,-50.835,https://tse4.mm.bing.net/th?id=OIP.6HTEdvt5BvwR2bsf5d5UswHaFU&pid=Api&P=0&w=300&h=300
1012772133,Sidi ech Chahmi,Algeria,DZA,35.6667,-0.5167,https://tse2.mm.bing.net/th?id=OIP.kaWVfGAHVnLquoymTaHPcwHaEl&pid=Api&P=0&w=300&h=300
1356771040,Zahirabad,India,IND,17.6814,77.6074,https://tse2.mm.bing.net/th?id=OIP.2V96xoLGaqdxBqEiFPt_0QHaJ4&pid=Api&P=0&w=300&h=300
1528986041,Scheveningen,Netherlands,NLD,52.1081,4.2731,https://tse2.mm.bing.net/th?id=OIP.2mVayrF_ssiKxZilSslfhAHaFz&pid=Api&P=0&w=300&h=300
1608811315,Roxas,Philippines,PHL,12.58,121.5,https://tse2.mm.bing.net/th?id=OIP.WTqhzYROyBKrpo_XRW_9VAHaFD&pid=Api&P=0&w=300&h=300
1356212376,Wani,India,IND,20.0556,78.9533,https://tse3.mm.bing.net/th?id=OIP.mTbmizp8H1Mk2uCMgBO73gHaE8&pid=Api&P=0&w=300&h=300
1356498752,Binnaguri,India,IND,26.7641,89.0558,https://tse4.mm.bing.net/th?id=OIP.3PhA2SZvtIH9-tyrEV2M1QAAAA&pid=Api&P=0&w=300&h=300
1764251181,Ban Rangsit,Thailand,THA,14.0167,100.75,https://tse4.mm.bing.net/th?id=OIP.TsmdFLcKfUZc-kWKb_PrJgHaFz&pid=Api&P=0&w=300&h=300
1608924591,Canlaon,Philippines,PHL,10.38,123.2,https://tse2.mm.bing.net/th?id=OIF.FTRYC2EgxBBoVAOnrmkzuQ&pid=Api&P=0&w=300&h=300
1300638148,Kalamata,Greece,GRC,37.0378,22.1111,https://tse3.mm.bing.net/th?id=OIP.P8ju9lCI1gu4cJTtQs_ZLQHaE6&pid=Api&P=0&w=300&h=300
1032780556,Beccar,Argentina,ARG,-34.4667,-58.5167,https://tse4.mm.bing.net/th?id=OIP.FxVDu7CxGhdTP9bUFxVz7AHaEK&pid=Api&P=0&w=300&h=300
1840081610,Jackson,United States,USA,40.098,-74.3578,https://tse2.mm.bing.net/th?id=OIP.KAoEas3wzUtoOdgl1t68FgHaFj&pid=Api&P=0&w=300&h=300
1788608864,Manouba,Tunisia,TUN,36.8078,10.1011,https://tse2.mm.bing.net/th?id=OIP.gzqj1g-9lRSxhU-TDIkzhAHaE7&pid=Api&P=0&w=300&h=300
1356920234,Upleta,India,IND,21.73,70.28,https://tse4.mm.bing.net/th?id=OIP.eMcHZiqssDtSDJGLlAej4AHaFj&pid=Api&P=0&w=300&h=300
1608813941,El Salvador,Philippines,PHL,8.57,124.52,https://tse3.mm.bing.net/th?id=OIP.6SBM7z1ezueq98L_DBIdEgHaEw&pid=Api&P=0&w=300&h=300
1356412895,Narasapur,India,IND,16.4361,81.7016,https://tse1.mm.bing.net/th?id=OIP.Q1HySmVpSgwA-v55dNPC2AHaL7&pid=Api&P=0&w=300&h=300
1300051191,Xanthi,Greece,GRC,41.1333,24.8833,https://tse4.mm.bing.net/th?id=OIP.bapS1A-yWu7WB0dr9cWKIwHaJ4&pid=Api&P=0&w=300&h=300
1392003086,Chikuma,Japan,JPN,36.5339,138.12,https://tse4.mm.bing.net/th?id=OIP.-tv8KpAn_mf-UTrADvamMAHaCy&pid=Api&P=0&w=300&h=300
1840003599,Hoboken,United States,USA,40.7452,-74.0281,https://tse4.mm.bing.net/th?id=OIP.s6OgQnKWWNkgIA_YupB0TgHaE8&pid=Api&P=0&w=300&h=300
1688595236,Krusevac,Serbia,SRB,43.5806,21.3306,https://tse1.mm.bing.net/th?id=OIP.SGZBYBGKBo9-pLtIv6CwLwHaE8&pid=Api&P=0&w=300&h=300
1076144411,Pedro Leopoldo,Brazil,BRA,-19.6178,-44.0428,https://tse2.mm.bing.net/th?id=OIP.SymK8o6fD3mBqwjDiypTAwHaEH&pid=Api&P=0&w=300&h=300
1840022454,Parker,United States,USA,39.5084,-104.7753,https://tse4.mm.bing.net/th?id=OIP.7o7w6lUd7vt3JLtMxs5z_QHaE9&pid=Api&P=0&w=300&h=300
1076822145,Jaguariuna,Brazil,BRA,-22.68,-46.99,https://tse2.mm.bing.net/th?id=OIP.R-FW71WS-0XGeuHPib_NuQHaFj&pid=Api&P=0&w=300&h=300
1840007396,Blue Springs,United States,USA,39.0124,-94.2721,https://tse4.mm.bing.net/th?id=OIP.g_Dua2oDUsGsqMyVsktMnAHaFj&pid=Api&P=0&w=300&h=300
1608624641,Calatagan,Philippines,PHL,13.8322,120.6322,https://tse4.mm.bing.net/th?id=OIP.5KHc_oF5YrTrMmiBWfru_QHaFj&pid=Api&P=0&w=300&h=300
1608125933,Baganga,Philippines,PHL,7.5752,126.5585,https://tse3.mm.bing.net/th?id=OIP.g7l5ccbOJ1SK4dPghd6xZAHaFj&pid=Api&P=0&w=300&h=300
1380236916,Faenza,Italy,ITA,44.2856,11.8833,https://tse2.mm.bing.net/th?id=OIP.bOUEJEGY6pB1udDvqCu6wgHaE8&pid=Api&P=0&w=300&h=300
1076429547,Viseu,Brazil,BRA,-1.1969,-46.14,https://tse3.mm.bing.net/th?id=OIP.WcJn5UPqETlNhrTEb8bKFQHaEw&pid=Api&P=0&w=300&h=300
1643417777,Izberbash,Russia,RUS,42.5633,47.8636,https://tse4.mm.bing.net/th?id=OIP.o0cUGU7vCz7k5BLn3m_VngHaFb&pid=Api&P=0&w=300&h=300
1192643668,Jovellanos,Cuba,CUB,22.8106,-81.1981,https://tse4.mm.bing.net/th?id=OIP.ST0t8hO3sfREMIW_YMzjwQHaET&pid=Api&P=0&w=300&h=300
1840021118,Shoreline,United States,USA,47.7564,-122.3426,https://tse3.mm.bing.net/th?id=OIP.LynkWeBKPVRZoL7KLL2QAwHaEw&pid=Api&P=0&w=300&h=300
1562574611,Dosso,Niger,NER,13.0444,3.1947,https://tse4.mm.bing.net/th?id=OIP.Y2rOHIX6bF0_ph4Zvnb6zAHaFi&pid=Api&P=0&w=300&h=300
1466285488,Baguineda,Mali,MLI,12.6153,-7.7767,https://tse4.mm.bing.net/th?id=OIP.GGaYu4Tdg8JVyLxVqoP3QAHaJ4&pid=Api&P=0&w=300&h=300
1392299085,Koja,Japan,JPN,26.3344,127.8057,https://tse2.mm.bing.net/th?id=OIP.AGum7KCCWOmWfcK7Fu5DKgAAAA&pid=Api&P=0&w=300&h=300
1840003093,St. Clair Shores,United States,USA,42.4925,-82.8961,https://tse2.mm.bing.net/th?id=OIP.vh9KjWnA-Qyh9nG8O7CVtAHaE8&pid=Api&P=0&w=300&h=300
1454117674,Kasungu,Malawi,MWI,-13.0333,33.4833,https://tse3.mm.bing.net/th?id=OIP.fzFzGMZxr7e_Eiumj6UD1wHaDw&pid=Api&P=0&w=300&h=300
1356061023,Sonabedha,India,IND,18.73,82.83,https://tse2.mm.bing.net/th?id=OIP.NvX-J9f-1gZW1dWbaGufhQHaEK&pid=Api&P=0&w=300&h=300
1586432904,Pasrur,Pakistan,PAK,32.16,74.4,https://tse1.mm.bing.net/th?id=OIP.RT5yf9OpJB9hIrdpCXQHbAHaEK&pid=Api&P=0&w=300&h=300
1156642549,Wuyang,China,CHN,27.057,108.3959,https://tse3.mm.bing.net/th?id=OIP.CLFMW7vXVIdrNnO4-a5tOAHaFj&pid=Api&P=0&w=300&h=300
1050222103,Raharpur,Bangladesh,BGD,24.8194,88.325,https://tse4.mm.bing.net/th?id=OIP.QXpVzaHEmiKZZMCfyWFZSAHaDt&pid=Api&P=0&w=300&h=300
1826048876,Edgware,United Kingdom,GBR,51.6185,-0.2729,https://tse4.mm.bing.net/th?id=OIP.l9Bwh3E6mH7uylyqHoQ_7gHaFc&pid=Api&P=0&w=300&h=300
1158988377,Xinfeng,Taiwan,TWN,24.9167,121,https://tse3.mm.bing.net/th?id=OIP.FVvOJFpStM3XpbrZUskARAHaFj&pid=Api&P=0&w=300&h=300
